DOAJ_ID,Title,Authors,Year,Journal,Country_Journal,DOI,URL,Abstract,Keywords,Database
96be751557764a25853e50815d8da19c,"Imposing legality: hegemony and resistance under the EU Forest Law Enforcement, Governance, and Trade (FLEGT) initiative",Rodd Myers; Rebecca L Rutt; Constance McDermott; Ahmad Maryudi; Emmanuel Acheampong; Marisa Camargo; Hoàng Cầm,2020,Journal of Political Ecology,US,10.2458/v27i1.23208,https://journals.uair.arizona.edu/index.php/JPE/article/view/23208,"Timber legality trade restrictions and verification are a bundle of contemporary mechanisms triggered by global concerns about forest degradation and deforestation. The European Union Forest Law Enforcement, Governance and Trade initiative is a significant effort to not only screen out illegal timber and wood products from the EU, but also support trading partner countries to improve their legality definitions and verification processes. But by using bilateral agreements (Voluntary Partnership Agreements) as a key mechanism, the EU legitimizes trade partner nation-states as the authority to decide what is legal. We engage in a theoretical debate about the complexities of the meaning of legality, and then analyze empirical data collected from interviews in Ghana, Indonesia, Vietnam and Europe with policy, civil society and industry actors to understand how different actors understand legality. We find hegemonic notions of Westphalian statehood at the core of 'global' notions of legality and often contrast with local understandings of legality. Non-state actors understand these hegemonic notions of legality as imposed upon them and part of a colonial legacy. Further, notions of legality that fail to conform with hegemonic understandings are readily framed by nation-states as immoral or criminal. We emphasize the importance of understanding these framings to elucidate the embedded assumptions about what comprises legality within assemblages of global actors.

Key words: FLEGT, timber legality, hegemony, power, globalization",,DOAJ
9917c5ca89594130808d9b2a227547f9,Combined Effect of Bamboo Fiber and Kaolin on Concrete Properties: An Experimental Study,Dr. Feseha Sahile; Bikale  Barko Songa,2025,Ethiopian International Journal of Engineering and Technology,ET,10.59122/184DFD17,https://survey.amu.edu.et/ojs/index.php/EIJET/article/view/675,"Concrete is the most widely used construction material globally, but its production is energy-intensive, depletes natural resources, and contributes significantly to CO₂ emissions. This study investigates the potential of using locally sourced waste materials—calcined kaolin (CK) as a partial cement replacement and bamboo fiber (BF) as reinforcement—to develop a more sustainable concrete. An experimental program was conducted to evaluate the mechanical properties of concrete mixes with CK (4%, 8%, 12% by weight of cement) and BF (0.5%, 1%, 1.5% by volume of concrete). The compressive, splitting tensile, and flexural strengths were tested after 7, 14, and 28 days of curing. The results indicate that the combination of 8% CK and 1% BF (mix CK8BF1) yielded the optimal performance, with a 28-day compressive strength of 37.9 MPa, approximately 10.5% higher than that of the control concrete (34.3 MPa). Strength improvements were also observed in splitting tensile and flexural tests for this optimal mix. Beyond these optimum percentages, strength declined due to a reduction in cementitious content and the balling effect of fibers. This research demonstrates that the synergistic use of calcined kaolin and bamboo fiber can enhance mechanical properties while reducing the environmental footprint of concrete, offering a promising alternative for sustainable construction, particularly in regions where these materials are abundant.


Keywords: Bamboo Fibers, Calcined Kaolin, Concrete, Mechanical Properties, Metakaolin, Sustainable Construction",,DOAJ
9a8206c74ca247749bd1b5852b1f7cf4,"The Spatial and Temporal Distribution of Mangrove Forest Cover from 1973 to 2020 in Chwaka Bay and Menai Bay, Zanzibar",Mohamed Khalfan Mohamed; Elhadi Adam; Colbert M. Jackson,2023,Applied Sciences,CH,10.3390/app13137962,https://www.mdpi.com/2076-3417/13/13/7962,"Mangroves in Zanzibar have a high value for biodiversity and scenic beauty. However, mangroves are susceptible to anthropogenic and natural environmental disturbances. Although global mangrove monitoring systems exist, it is the practitioners focused on small mangrove areas who are knowledgeable about the area in which they work. This study examined the change in mangrove cover in Chwaka Bay and Menai Bay, between 1973 and 2020, using Landsat satellite data. The transformed divergence (TD) index and Jeffries–Matusita (J-M) distance were used to calculate separability of land cover classes before classification. The overall accuracies ranged between 82.5 and 92.7% for Chwaka Bay and 85.5 and 94.5% for Menai Bay. The kappa coefficients (ĸ) were in the range of 0.72–0.90, while the producer’s and user’s accuracies were between 72 and 100%. Chwaka Bay’s annual decrease in mangrove cover between 1973 and 2020 was 48.5 ha, compared to Menai’s 6.8 ha. The loss of mangroves in Zanzibar is linked to illegal timber/pole cutting, firewood collection, charcoal burning, unsustainable aquaculture, and agricultural and urban development. Others are changes in environmental conditions that are suitable for mangroves and climate change. This study is crucial in providing a basis for the ecological restoration and management of Zanzibar’s mangrove ecosystem.",mangroves; maximum-likelihood classifier; Landsat data; transformed divergence (TD) index; Jeffries–Matusita (J-M) distance; change detection,DOAJ
9c580341022a434380700b2ed385be94,Structural retrofitting of RC slabs using bamboo fibre laminate: Flexural performance and crack patterns,Paul O. Awoyera; Fadi Althoey; Alireza Bahrami; Pius U. Apuye; L.M. Bendezu R; Badr S. Alotaibi; J.M. Prado M; Mohammed A. Abuhussain,2024,Heliyon,GB,10.1016/j.heliyon.2024.e23999,http://www.sciencedirect.com/science/article/pii/S2405844024000306,"Enhancing the durability of structural elements is a viable approach to promote sustainability in civil engineering. Research has shown that well-maintained slabs outperform degraded ones, which deteriorate rapidly due to insufficient upkeep. The occurrence of cracking and deformation in slabs subjected to sustained loads significantly impacts their functionality. However, the implementation of appropriate retrofitting techniques utilizing locally available materials can effectively minimize deflection and crack propagation while also improving flexural capacity. This particular study aimed to evaluate the flexural performance of slabs that were retrofitted using bamboo fibre laminate (BFL). Also, the study investigated two alternative replacement methods alongside the conventional mix; one involved replacing all fine aggregates with ceramic fine aggregate and the other involved a complete replacement of coarse aggregates with ceramic coarse aggregate. These mixes were represented in both the retrofitted and non-retrofitted samples. The retrofitting process included using the combined external bonding and near surface-mounted method. Twelve slab samples were made, with six being non-retrofitted and the other six retrofitted with BFL. Each of the samples had dimensions of 300 mm × 300 mm × 50 mm for reinforced concrete (RC) slabs. The slabs were tested employing the three point-bending system, and the retrofitted slabs with the conventional mix exhibited the highest ultimate failure load and flexural strength (62.1 kN), which compared to the non-retrofitted slabs of the same mix was a 60.76% increase. Additionally, the study did a thorough analysis of the presence of flexural and diagonal shear cracks, as well as the occurrence of debonding between BFL and the slabs. Non-destructive tests were also conducted on the slab samples to further confirm accurate results. These findings offer helpful insights into the development and application of a sustainable retrofitting material that can remarkably improve RC slabs.",Bamboo fibre laminate; Flexural performance; Crack pattern; Mode of failure; Sustainable material; Retrofit,DOAJ
9cc6fcf86b324400927f4db7a3362200,Structural Characterization and Grading of Timber Species for Engineering Applicability in Kenya,Christine O. Mutayi; Bernadette Sabuni; Samuel Waweru; Geoffrey Mwasame,2024,Jurnal Teknik Sipil,ID,10.28932/jts.v20i2.8310,https://journal.maranatha.edu/index.php/jts/article/view/8310,"An investigation was carried out in Kakamega County to determine the characteristic grade of eucalyptus and cypress timber species that are commonly used in construction. The physical and mechanical properties of two timber species for structural use; eucalyptus and cypress were determined. Six logs of each species were obtained from different areas of Kakamega County, sliced into 2” by 12” size before seasoning under a shade and their structural strength properties were determined at a moisture content of 12%. These logs were cut into test samples for the determination of their strength properties. A total of 800 samples (100 samples for each test) free from visible defects were used for each species. Basic physical properties of the samples like moisture content and density were determined. Tensile strength, compressive strength parallel the grain, compressive strength perpendicular to the grain, and bending strength were the mechanical strength tests carried out according to Eurocode 5 (1995) and BS 5268 (2002) specifications on Universal Testing Machine (UTM). Results were analyzed statistically using Statistical Package for Social Sciences (SPSS) while grading was done according to Eurocode 5 (EC5). Cypress was graded into strength class C20 while eucalyptus was graded into strength class D24. Strength class C20 is used in load-bearing structures that require high strength, such as roof trusses and floor systems. D24 is a common structural grade for a variety of structures exposed to high environmental conditions.",characterization; grading; mechanical properties; structures; timber species,DOAJ
9e201be8b12c43d5984cbee397cd25ad,"Determinants of the Market Outlet Choice of Bamboo Culms (Yushania alpine) Producers in Banja District, Western Ethiopia",Mulat Mengstu; Asmamaw Alemu; Abebe Dagnew; Chernet Worku,2023,International Journal of Forestry Research,GB,10.1155/2023/5578146,http://dx.doi.org/10.1155/2023/5578146,"Bamboo meets a growing and various bamboo product demand and generates revenue. The study is aimed at analyzing the critical variables that affect the choice of alternative bamboo market outlets. By using two stages sampling procedures, 114 bamboo producers were randomly and proportionally selected. The determinants that affect the choice of bamboo market outlet were analyzed by multivariate probit model. Based on the model result, the probability of bamboo producers to select wholesaler, retailer, processor, and local traders’ outlet were 16.8%, 46.2%, 60.8%, and 54.3%, respectively. The probability of success and failure to select four market outlets were 2.5% and 2.2%, respectively. The result of MVP revealed that family size, total land holding size, amount of culm production, farming experience, distance to the market, and silviculture management practice affected the probability of farmers’ market outlet choice. Therefore, improving the producers’ knowledge and skills through capacity building and creating framers’ organization for collective action can help producers select the right market to sell bamboo products.",,DOAJ
9e4cf9eb25e5499bb5cd6bf22184cc5e,Development of Natural Fiber Hybrid Composites Using Sugarcane Bagasse and Bamboo Charcoal for Automotive Thermal Insulation Materials,Fasika Abedom; S. Sakthivel; Daniel Asfaw; Bahiru Melese; Eshetu Solomon; S. Senthil Kumar,2021,Advances in Materials Science and Engineering,GB,10.1155/2021/2508840,http://dx.doi.org/10.1155/2021/2508840,"The effective utilization of fibers from natural sources is the main objective of this research work, but natural fibers alone are not meeting the required strength properties. The objective of this study focuses on the experimental study of composites developed from bagasse fiber/bamboo charcoal for technical applications by investigating its diverse mechanical and thermal insulating properties. For this investigation, five hybrid composites with bagasse fiber/bamboo charcoal proportions of 100%/0%, 70%/30%, 50%/50%, 30%/70%, and 0%/100% with 65% polyurethane foam in all by using compression molding technique and their mechanical properties are evaluated experimentally under the ASTM standards. The fiber alignments, internal crack, and binding properties are checked by morphological test. It is observed that the tensile strength of sugarcane bagasse/charcoal composites produces 255.80 MPa which is approximately the same strength (260.10 MPa) as artificial fiber composites. The bagasse fiber/bamboo charcoal 30/70-based composites show a higher thermal insulation coefficient than the other four samples-reinforced composites. The impact and flexural strength of the 30/70 sample are higher than those of other samples. The results obtained report the possibility of exploitation of natural fiber sugarcane bagasse and bamboo charcoal for the production of reinforcements based on composites with good mechanical and thermal characteristics to utilize as automotive interior materials in component systems.",,DOAJ
a0e63b50a38a4132a3e14209d16149d0,A Reliability-Based Design of Africa-Birch Timber-Reinforced Concrete Beams,Alhassan  Aliyu Abdulrazaq; Uwemedimo  Nyong Wilson; John  Engbonye Sani; Ibrahim  Rabiu,2024,Journal of Building Materials and Structures,DZ,10.34118/jbms.v11i2.4085,http://journals.lagh-univ.dz/index.php/jbms/article/view/4085,"
This study investigates the reliability-based design of African-Birch (AB) timber-reinforced concrete beams. This study investigated Some of the physical and engineering properties of the constituent materials for the reinforced concrete beams were tested and preparing the reinforcement in four different composition and configurations (steel-steel, Steel- AB, AB-Steel, and AB-AB) of the beams were prepared, cast and cured for varying durations (3, 7, 14, 21, and 28 days), and the concrete was tested for its flexural strength and deflection and consequently  reliability analysis (in terms of  flexural strength and deflection) of all the beam configurations using First Order Reliability Analysis-5 (FORM5) to assess the beam performance was carried out. The flexural strength and deflection analysis reveals Steel-AB outperforming other sections and was found to be optimal under various loading conditions. For flexure, Steel-AB achieved a safety index (β) of 1.98 and probability of failure (Pf) of 0.0238 at a span length of 10,000mm and effective depth of 400mm. Similarly, for deflection, Steel-AB demonstrated a safety index (β) of 1.786 and probability of failure (Pf) of 0.037 at a span length of 2500mm. This study demonstrates that African-birch timber is a viable and sustainable alternative to traditional steel reinforcement for structural applications, particularly for medium span and depth beam-configurations.
",African-birch timber; reinforced concrete; sustainable construction; steel reinforcement alternative,DOAJ
a2191eace2a8414d90dad504230319e8,"Resilience, remoteness and war shape the land cover dynamics in one of the world's largest miombo woodlands",Christopher A. Andrews; Samuel Bowers; Luisa F. Escobar-Alvarado; Kai Collins; Kyle G. Dexter; Casey M. Ryan,2024,"Trees, Forests and People",NL,10.1016/j.tfp.2024.100623,http://www.sciencedirect.com/science/article/pii/S2666719324001304,"The highlands of southeast Angola are one of the world's largest intact formations of miombo woodland. Recent interest from conservation groups is increasing the possibility of a new protected area in this conflict-afflicted, remote region, contributing to the “30 × 30” target of the Global Biodiversity Framework. With the potential for a new protected area, it is important to quantify the extent and change of natural and anthropogenic land covers in the region, not least because of the close dependence of livelihoods on natural resources in the miombo. We developed a 1990–2020 land cover time series, analysing deforestation, canopy opening, canopy closure, and vegetation regrowth after disturbance. Regional woodland extent has remained roughly constant despite frequent transitions between dense and open woodlands. Canopy opening peaked post-civil war, potentially related to the resettlement of displaced people. Over 30 years, 61 % ± 2 % of canopy opening was offset by subsequent canopy closure, which peaked a decade after the war ended, indicating the resilience of miombo systems. A woodland resource-use frontier, consisting of deforestation and canopy opening, is evident in the north-west of the area, likely driven by urban demand for agricultural products, charcoal, timber and other wood-derived goods. A distinct “core” of dynamic woodland occupies 52 % of the study region, where there is no evidence that shifting cultivation and local livelihoods are a net cause of land cover change. We do not find evidence for extensive net woody encroachment, only 2 % of the study region is being encroached by woody vegetation. This canopy closure is associated with remoteness from anthropogenic pressures and biophysical drivers that facilitate woody vegetation growth. Policymakers and conservation managers can use these data to aid in locating and prioritising interventions to sustainably produce agricultural and wood fuel products to meet increasing urban demand. Additionally, supporting conditions for maintaining both biophysical processes and livelihoods in remote areas is crucial to achieving 30 × 30 equitably.",Land-cover change; Remote sensing; Landsat; Miombo woodlands; Angola,DOAJ
a339a68948d6440b9510e70804b9cbcf,Initial Structural Characteristics of Built-up I-section Cold-formed Steel with Oriented Strand Board Short Column,Mohd Syahrul Hisyam Mohd Sani; Fadhluhartini Muftah; Ahmad Rasidi Osman; Kenny Mudenda,2024,BioResources,US,,https://ojs.bioresources.com/index.php/BRJ/article/view/24067,"Roof truss systems and wall panels are two examples of popular structural components made by cold-formed steel (CFS) which is classified as a steel-based building material available in a wide range of shapes, and thicknesses. The use of CFS is increasing due to its many desirable properties, including a high strength-to-weight ratio, low weight, resistance to corrosion, and fast installation. In contrast, the thin-surfaced and opened section of CFS buckles easily when utilised as a beam or column. When the load is applied directly, the CFS section fails in modes such as web crippling, torsion, and buckling. As a result, the new I-section with top and bottom flange elements was produced by using CFS channel section, and timber board from the type of oriented strand board (OSB) as a web element. The study aimed to determine the initial structural characteristics of the built-up I-section CFS with OSB short column. A single or double web element made by yellow and dark brown OSB was used to construct the I-section for determining the initial structural characteristics. The I-section with a double web of yellow OSB showed the highest value of ultimate load and compressive strength as compared to other specimens in the range of 8.00% to 14.00%.",built-up i-section; cold-formed steel; oriented strand board; composite short column; structural characteristic,DOAJ
a6493fb3a7a7443491b9fb9224f9f647,"Agroforestry Contribution to Native Woody Species Conservation, Carbon Sequestration, and Livelihood Benefits in Ethiopia: A Systematic Review",Getachew Goremsu; Mulatu Abu,2024,Journal of Landscape Ecology,PL,10.2478/jlecol-2024-0012,https://doi.org/10.2478/jlecol-2024-0012,"The conservation of endangered native species and climate change are currently the two most pressing environmental problems on the planet. Therefore, the general objective of the review was to synthesize evidence of the contributions of agroforestry systems to the conservation of native species, carbon sequestration, and livelihood benefits in Ethiopia. A total of 104 publications from 2000 to 2024 publication years were used to provide available evidence and research gaps on agroforestry contribution to native species conservation (n=21), carbon sequestration (n=33), and livelihood benefits (n=35) in Ethiopia. Furthermore, 38 papers from other parts of the world were used to support ideas and relevant evidence linked to the title. The review’s findings confirm that agroforestry can serve as in-situ conservation for endangered native species including Cordia africana Lam., Hagenia abyssinica (Bruce) J.F. Gmel., Acacia abyssinica Hochst. ex Benth, Croton macrostachyus Hochst. ex Delile, Ficus sur Forssk and Faidherbia albida (Delile) A. Chev. The review systematic review indicated that agroforestry systems store an average of 40.04 ± 10.4 Mg C ha −1 in biomass and 68.9 ± 9.9 Mg C ha−1 in soil in Ethiopia. Hence, the above-ground carbon was highest for coffee-based agroforestry (17.12 ± 6.3 Mg ha−1) followed by homegarden (16.6 ± 3.2 3 Mg ha−1) and woodlot (7.1 ± 1.09 Mg ha−1). Fuelwood, food, fodder, income, timber, fruits, and poles for construction were the main benefits of livelihood; which have been reported in 37, 30, 26, 25, 23, and 20,18 published articles, respectively. Empirical studies show that an agroforestry system, which can significantly reduce the vulnerabilities of households and store a large amount of carbon dioxide in the atmosphere, is an important strategy for climate adaptation and mitigation. Moreover, further scientific research on agroforestry on the sustainability of agroforestry is needed from responsible bodies in Ethiopia.",agroforestry; biodiversity conservation; carbon sequestration; native species; sustainable livelihoods,DOAJ
a933698af16d49d8b92b2d3690ee88bd,Global challenges and insights in disaster risk management at world cultural heritage sites,Min Li; Takeyuki Okubo; Dowon Kim; Shakya Lata; Aya Miyazaki,2025,Progress in Disaster Science,NL,10.1016/j.pdisas.2025.100477,http://www.sciencedirect.com/science/article/pii/S2590061725000742,"Cultural heritage has faced significant challenges due to both natural and human-induced hazards, as well as the impacts of climate change in recent years. To safeguard the outstanding universal value of World Cultural Heritage (WCH) sites, this study focuses on disaster risk management (DRM) across these WCH sites globally. A questionnaire was distributed to 972 WCH sites, with 57 responding. The survey gathered information on hazard-related characteristics, historical disasters, the current status of DRM plans and measures, and the traditional knowledge related to DRM. The study found that approximately 72 % of the surveyed heritage sites feature timber structures or masonry structures with wooden elements, making them vulnerable to fire. Additionally, 40 % of WCH sites are located in mountainous, coastal, or riverside areas, exposing them to multiple natural hazards. Many sites (79 %) have been repurposed for commercial use, and about 42 % of the surveyed sites attract a large number of tourists, which may further increase disaster risks. The study findings also highlight the diverse range of hazards affecting monuments and archaeological sites in Africa, Asia, and Europe, with Africa and Europe facing particularly significant challenges due to climate change. From past disasters, it is evident that floods, strong winds, fires, and earthquakes have become more frequent in recent years, causing substantial damage to heritage sites. Notably, climate change is a key factor behind disasters like floods, fires, droughts, and extreme wind events. In addition, human-induced disasters, such as armed conflicts and vandalism, have also caused serious destruction to WCH sites. However, only about half of the surveyed heritage sites have a DRM plan in place or are in the process of developing one. The study further reveals that the lack of financial and material resources, expertise, and awareness of the importance of a DRM plan are the key reasons for the absence of DRM plans. On the other hand, traditional knowledge identified at these WCH sites, including specialized drainage system designs, traditional fire-fighting methods, and climate-resilient architectural features, could be integrated as effective disaster risk reduction measures in future DRM plans.",World cultural heritage; Disaster risk management; Natural hazards; Human-induced hazards/disasters; Climate change-related hazards/disasters; Historical disasters,DOAJ
aa5538f1d92a427aa0069336f477eb29,Potentials of bamboo and its ecological benefits in Nigeria,Efe Jeffery Isukuru; Akinyemi Olufemi Ogunkeyede; Adedoyin Ayorinde Adebayo; Matthew Freedom Uruejoma,2023,Advances in Bamboo Science,NL,10.1016/j.bamboo.2023.100032,http://www.sciencedirect.com/science/article/pii/S2773139123000186,"Bamboo is a versatile resource with a long history of use in construction, paper production, medicine, textiles, and food. It also offers ecological benefits such as carbon sequestration and soil conservation. Bamboo's fast growth rate makes it a potential tool for mitigating climate change, while its organic matter can improve soil quality and prevent soil erosion. In Nigeria, favourable conditions for various bamboo species exist, and the plant's parts can help with environmental clean-up. However, low bamboo cultivation and potential issues like lack of genetic diversity and loss of biodiversity through monoculture cultivation need to be addressed. Further research is necessary to fully harness bamboo's potential and establish sustainable cultivation methods in Nigeria.",Bamboo; Nigeria; Ecological benefit; Phytoremediation; Reforestation; Carbon sequestration,DOAJ
acff5c199fd747c3ba8d76d8654d71cd,"Strength Properties of Steel and Bamboo Reinforced Concrete Containing Quarry Dust, Rice Husk Ash and Guinea Corn Husk Ash",S. O. Odeyemi; R. Abdulwahab; M. A. Akinpelu; R. Afolabi; O. D. Atoyebi,2022,Iranica Journal of Energy and Environment,IR,10.5829/ijee.2022.13.04.05,https://www.ijee.net/article_151531_66f06d850918689a6766089103c9a098.pdf,"The rising cost of concrete production due to the global recession in world economy caused by the COVID-19 pandemic and the greenhouse gases emitted in the production of cement has necessitated the need for alternative materials for cement. In this study, bamboo strips and steel rebars were used as reinforcements in a ternary blended concrete to determine their strength properties. In alignment with standard requirements for testing, concrete specimens were tested at curing ages of 7, 14 and 28 days for compressive, splitting tensile and flexural strengths. The morphological and bond characteristics of the bamboo were determined through the Scanning Electron Microscopy (SEM) and Fourier Transform Infra-Red Spectroscopy (FTIR), respectively; while its tensile strength was determined and compared with that of steel reinforcement. These results showed that bamboo is ductile and has stretching vibrational spectrum. The combinations of quarry dust, river sand, Rice Husk Ash (RHA) and Guinea Corn Husk Ash (GCHA) yielded compressive and split tensile strengths of 20.4 N/mm2 and 2.18 N/mm2, respectively. Concrete with 50 % river sand and 50 % quarry dust performed better in flexure for both Bamboo Reinforced Concrete (BRC) and Steel Reinforced Concrete (SRC) at 28 days with strengths of 12.75 N/mm2 and 22.49 N/mm2, respectively. Therefore, bamboo, quarry dust, rice husk and guinea corn husk ash can be used for reinforced concrete production.",bamboo; cement replacement; compressive strength; flexural strength; waste use,DOAJ
ad419697d4e942938f2de6edc2195f65,Multivariate statistical detection of interactions between the use of ecosystem services and willingness to protect the Kaya Kambe (Kenya) based on survey data,Marlon  Wichmann; Winfried Schröder; Alexandra  Reith; Marco Rieckmann; Halimu Shauri,2025,Environmental Sciences Europe,GB,10.1186/s12302-025-01224-4,https://doi.org/10.1186/s12302-025-01224-4,"Abstract Background Kenyan coastal forests comprise about 145 fragmented islands of different size and protection status. Cultural ecosystem services provided by Kaya forests for the Mijikenda community in Kenya have helped to preserve relevant parts of this tropical landscape, which today, however, are exposed to strong land use pressures due to a growing population living in poverty. With regard to conservation measures for the Kaya, there is an urgent need to analyse the human–environment relationship of the local population. The aim of the study was to identify the factors and their interactions on the willingness of the local population to protect Kaya Kambe, which was defined as a dependent variable in two statistical models. Methods. The data needed were collected in the year 2022 by means of a questionnaire. The two statistical models were carried out using Chi Square Automatic Interaction Detection. In the first model, those descriptive variables were used that were also used in the hypothesis test based on individual contingency tables not presented here. This hypothesis-verifying approach was supplemented by a hypothesis-explorative second model. It also used descriptive variables that were not considered in the hypothesis testing. Results The first model confirms the following interacting constraints on willingness to protect: importance of Kaya trees, personal benefit from protecting Kayas, importance of Kaya animals and usefulness of Kayas as a source of minerals. The second model discovers the following additional influences: access to Kaya, independent tree planting in own plot and in Kaya, monthly income, knowledge of national laws governing the use of Kayas, cultural value of Kayas, and Kayas as a source of energy. Conclusions The following recommendations were derived from the results and their discussion: creation of alternatives for the extraction of construction timber and firewood, participation of the local population in sustainable forest management, creation of alternative sources of income, enabling reforestation on private land and in the Kaya, as well as education and awareness-raising measures.",Biodiversity; CHAID; Mijikenda; East African tropical forest; Ecosystem services,DOAJ
adc6dab62591469980d82d65cccf758a,"Earthquake loss estimation of residential buildings in Bantul regency, Indonesia",Mohamad F.N. Aulady; Toshio Fujimi,2019,Jàmbá,ZA,10.4102/jamba.v11i1.756,https://jamba.org.za/index.php/jamba/article/view/756,"Bantul regency in 2006 had experienced considerable earthquake and suffered many casualties. The factors such as high population density and lack of seismic design of residential buildings in Bantul besides its location in a high seismic region have increased its vulnerability to earthquake disasters that can lead to a widespread economic losses and casualties. This research aims to capture earthquake risk in Bantul towards economic losses and casualties by using risk curve. Risk curve is a combination of several sources from literatures containing hazard curve and vulnerability curve together with exposure. The result showed that the expected economic loss in 50 years for residential building is $647.22 million; however, the highest value of economic losses shows the value up to $7600m which occurs in earthquake of 7.15 MW scale. The same worst-case scenario caused the casualties up to 49 000 people at night-time and 15 000 people at daytime. The result established that confined masonry building type conduces the highest value of economic losses and timber frame building shows the highest vulnerability to the earthquake disaster than other building types. Furthermore, in order to reduce the risk, we applied the hypothetical policy to build a simple earthquake-resistant house called Simple Instant Healthy House. The result indicates that this mitigation policy can effectively reduce both economic losses and casualties.",seismic vulnerability; risk curve; economic losses; casualties; hypothetical policy; Bantul regency,DOAJ
b235c5814ebb4922a270c13e6be015fe,Mainstreaming precast and block hempcrete—a carbon sequestering solution for the built environment,Pandwe Gibson,2024,Academia Materials Science,US,10.20935/AcadMatSci7369,https://www.academia.edu/125884845/Mainstreaming_precast_and_block_hempcrete_a_carbon_sequestering_solution_for_the_built_environment,"
          The International Residential Code (IRC) appendix, which offers guidance on acceptable building materials, was updated in 2023 to include hempcrete for the first time in its 2024 version. Hempcrete, a blend of hemp hurd, lime, and water, has emerged as a sustainable and carbon-negative building material with promising applications in the construction industry. This review article provides a comprehensive overview of hempcrete, starting with its historical roots and the basic science behind its composition. Hemp was used in Rome as far back as Julius Caesar’s time and in the sixth century when France was still Gaul. Lime building construction dates to before its use in the pyramids and can be found in ancient Africa, Persia, Rome, and throughout many indigenous cultures. Exploring the role of lime in enhancing the material’s properties, we delve into the reasons behind its inclusion in hempcrete formulations. Opportunities and challenges in the adoption of hempcrete are discussed, highlighting its potential to revolutionize the construction sector. The evolution of curing techniques for hempcrete, from traditional methods to modern innovations, is examined, offering insights into future advancements. We explain why the utility of hemp has historically been overshadowed by a false narcotics narrative and association. We codify hempcrete’s performance to underscore its environmental benefits and economic viability. We explore how lime, CO2, and structural components can increase commercial viability and create the scale necessary for the United Nations Intergovernmental Panel on Climate Change’s (IPCC) call for nations to maintain the global temperature increase below 1.5°C and net zero by 2050 while tackling the global housing crisis. Thus, this article serves as a valuable resource for researchers, architects, and policymakers interested in advancing adoption of sustainable construction practices.",,DOAJ
b34e26ddb8fc4b4cba389610d07a81a7,Non-timber Forest Product Use and Market Chains Along a Deforestation Gradient in Southwest Malawi,Sophie Mahonya; Charlie M. Shackleton; Kate Schreckenberg,2019,Frontiers in Forests and Global Change,CH,10.3389/ffgc.2019.00071,https://www.frontiersin.org/article/10.3389/ffgc.2019.00071/full,"The importance of non-timber forest products (NTFPs) to rural livelihoods is widely acknowledged globally, as is the income generated from casual or fulltime trade on village and urban markets. However, there is less understanding of how the condition or status of the neighboring landscapes influence the use of and trade in NTFPs. Here we report on the use and trade in NTFPs in four villages situated along a gradient of decreasing forest cover in southwest Malawi using a mixed-methods approach. Data were sourced via a survey of 286 households, value chain analysis of the four most commonly traded NTFPs (thatch grass, edible orchids, mushrooms, and wild fruits), key informant interviews with NTFP traders and direct observations. All households used at least one NTFP, with the most widely used being firewood (100% of households), bamboo (96%), thatch grass (94%), and timber for construction (92%). Overall, 15% of households sold at least one NTFP and the prevalence of selling within a village was correlated with forest cover, whereas buying of NTFPs was inversely correlated with forest cover. There was a wide range in mean annual income (US$20–456) from selling NTFPs based on the product, whether the trader sold on a casual or full-time basis and the market. Of those households selling NTFPs, approximately two-thirds sold more than one NTFP product, which is rarely recognized in income studies of individual market chains. The returns to labor were variable between villages and products, but were generally double or more than the national minimum hourly wage. The NTFP value chains were short, dominated by traders and some intermediaries. Most of the products were sold in local markets with little value addition. Overall, NTFPs were an integral part of the household economy, with multiple participants and users, partly shaped by the forest cover of the surrounding landscapes.",deforestation; income; Malawi; non-timber forest products; selling; trade,DOAJ
b7ef0854b0874ea38773769406ca0f01,Flexural Strength Behaviour of Apa (Afzeliabipindensis) Reinforced Stabilized Lateritic Soil Beam,Philip Baki OZIGI; Lawrence Zahemen TULEUN; Alao Abdullahi JIMOH,2020,Civil Engineering Dimension,ID,10.9744/ced.22.1.22-28,https://ced.petra.ac.id/index.php/civ/article/view/22772,"This paper reports on the flexural strength behaviour of Apa reinforced stabilized lateritic soil beams. The potential of using timber as a reinforcement material is because timber is abundant, cheap and locally available compared to conventional steel. Apa timber possess a tensile strength of 68.34 N/mm2. Experimental and Finite Element Analysis using ANSYS 15 were carried out to determine the flexural strength of Apa reinforced lateritic soil beams. The results showed an increase in the load-bearing capacity with increase in the percentage area of Apa reinforcement used in Lateritic soil beams. BS 8110-1:1997 requires that area of reinforcement for beams should not exceed 4%. At 4 percent area, the flexural strength of the Apa reinforced lateritic soil beams (ALB) was 0.763 N/mm2 with corresponding load capacity of 3.435 kN which is slightly higher than the steel reinforced lateritic soil beams (SLB) of 0.740 N/mm2 with corresponding load capacity of 3.329 kN obtained in the report",Lateritic soil; Apa (Afzeliabipindensis) reinforced soil beam; flexural strength,DOAJ
