OpenAlex_ID,Title,Authors,Year,Journal,DOI,URL,Abstract,Keywords,Query_String,Database
https://openalex.org/W4410337299,A comprehensive review of local sustainable materials utilized in concrete production in Ghana,Jacqueline Obeng; Jonathan Sasah; Kwadwo Adinkrah-Appiah; Herbert Abeka; Musah Abdulai; Noble Obeng-Ankamah,2025,Discover Sustainability,https://doi.org/10.1007/s43621-025-00898-3,https://doi.org/10.1007/s43621-025-00898-3,"Recently, the effect of natural sources used in concrete production such as natural resources depletion, greenhouse gas emissions, land degradation and other have raised concerns. These impacts on the environment has led to a call for alternative sustainable materials for concrete production. In response, researchers have expressed interest in solutions derived from the utilization of agricultural waste materials, plastic waste, and other waste materials. The usage of these materials has numerous advantages, including a reduction in landfill contributions and pollution, as well as a reduction in carbon dioxide emissions linked with the traditional concrete they replace. This paper reviewed the local materials used in the manufacturing of concrete in Ghana which includes agricultural by-products and recycled materials. The many sources of alternative sustainable concrete materials were investigated, and the new materials were evaluated primarily in terms of mechanical qualities and compared to traditional concrete. According to the literature review, local materials used for mortar, terrazzo, and concrete have been studied for their fresh properties, mechanical characteristics such as compressive and tensile strengths, with limited durability investigations and no studies on their thermal insulation properties. The gaps in the various studies were identified for future research. This review of findings revealed that life cycle assessment which gives environmental implications is often not conducted in the evaluated studies. Furthermore, there is a need for additional research into the other properties of the novel concrete, such as durability, thermal insulation, bond performance, and structural performance. This would broaden the potential applications of the concrete made from local materials and enable stakeholders to make more informed decisions when developing policies.",Production (economics); Environmental planning; Business; Environmental science; Natural resource economics; Economics; Macroeconomics,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W4303833057,Geopolymer: A Systematic Review of Methodologies,Jabulani Matsimbe; Megersa Olumana Dinka; David O. Olukanni; Innocent Musonda,2022,Materials,https://doi.org/10.3390/ma15196852,https://doi.org/10.3390/ma15196852,"The geopolymer concept has gained wide international attention during the last two decades and is now seen as a potential alternative to ordinary Portland cement; however, before full implementation in the national and international standards, the geopolymer concept requires clarity on the commonly used definitions and mix design methodologies. The lack of a common definition and methodology has led to inconsistency and confusion across disciplines. This review aims to clarify the most existing geopolymer definitions and the diverse procedures on geopolymer methodologies to attain a good understanding of both the unary and binary geopolymer systems. This review puts into perspective the most crucial facets to facilitate the sustainable development and adoption of geopolymer design standards. A systematic review protocol was developed based on the Preferred Reporting of Items for Systematic Reviews and Meta-Analyses (PRISMA) checklist and applied to the Scopus database to retrieve articles. Geopolymer is a product of a polycondensation reaction that yields a three-dimensional tecto-aluminosilicate matrix. Compared to unary geopolymer systems, binary geopolymer systems contain complex hydrated gel structures and polymerized networks that influence workability, strength, and durability. The optimum utilization of high calcium industrial by-products such as ground granulated blast furnace slag, Class-C fly ash, and phosphogypsum in unary or binary geopolymer systems give C-S-H or C-A-S-H gels with dense polymerized networks that enhance strength gains and setting times. As there is no geopolymer mix design standard, most geopolymer mix designs apply the trial-and-error approach, and a few apply the Taguchi approach, particle packing fraction method, and response surface methodology. The adopted mix designs require the optimization of certain mixture variables whilst keeping constant other nominal material factors. The production of NaOH gives less CO2 emission compared to Na2SiO3, which requires higher calcination temperatures for Na2CO3 and SiO2. However, their usage is considered unsustainable due to their caustic nature, high energy demand, and cost. Besides the blending of fly ash with other industrial by-products, phosphogypsum also has the potential for use as an ingredient in blended geopolymer systems. The parameters identified in this review can help foster the robust adoption of geopolymer as a potential “go-to” alternative to ordinary Portland cement for construction. Furthermore, the proposed future research areas will help address the various innovation gaps observed in current literature with a view of the environment and society.",Geopolymer; Metakaolin; Computer science; Ground granulated blast-furnace slag; Portland cement; Process engineering; Construction engineering; Materials science,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W2950462108,Flavonoids from the stems of Millettia pachyloba Drake mediate cytotoxic activity through apoptosis and autophagy in cancer cells,Wei Yan; Jianhong Yang; Huan Tang; Linlin Xue; Kai Chen; Lun Wang; Min Zhao; Minghai Tang; Aihua Peng; Chaofeng Long; Xiaoxin Chen; Haoyu Ye; Lijuan Chen,2019,Journal of Advanced Research,https://doi.org/10.1016/j.jare.2019.06.002,https://doi.org/10.1016/j.jare.2019.06.002,"In this study, systematic separation and subsequent pharmacological activity studies were carried out to identify cytotoxic natural products from the dried stems of Millettia pachyloba Drake. Five previously undescribed isoflavones, pachyvones A–E; one previously undescribed xanthone, pachythone A; and twenty-two known compounds were obtained. The structures of these compounds were assigned on the basis of 1D/2D NMR data and high-resolution electrospray ionization mass spectroscopy analysis. Preliminary activity screening with HeLa and MCF-7 cells showed that ten compounds (3–5, 9, 12, 17–19, 24, and 25) had potential cytotoxicity. Further in-depth activity studies with five cancer cell lines (HeLa, HepG2, MCF-7, Hct116, and MDA-MB-231) and one normal cell line (HUVEC) revealed that these ten compounds showed specific cytotoxicity in cancer cells, with IC50 values ranging from 5 to 40 μM, while they had no effect on normal cell lines. To investigate whether the cytotoxicity of these ten compounds was associated with autophagy, their autophagic effects were evaluated in GFP-LC3-HeLa cells. The results demonstrated that compound 9 (durmillone) significantly induced autophagy in a concentration-dependent manner and had the best activity as an autophagy inducer among all of the compounds. Therefore, compound 9 was selected for further study. The PI/Annexin V double staining assay and Western blotting results revealed that compound 9 also induced obvious apoptosis in HeLa and MCF-7 cells, which suggests that it mediates cytotoxic activity through activation of both apoptosis and autophagy. Taken together, this study identified ten natural cytotoxic products from the dried stems of Millettia pachyloba Drake, of which compound 9 induced apoptosis and autophagy and could be an anticancer drug candidate.",HeLa; Autophagy; Cytotoxicity; Cytotoxic T cell; Apoptosis; Cell culture; Chemistry; Cancer cell,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W4283123932,A Ten-Year Study on Alkali Content of Coal Fly Ash,Miguel Ángel Sanjuán; Cristina Argiz,2022,Fuels,https://doi.org/10.3390/fuels3020023,https://doi.org/10.3390/fuels3020023,"After years of decline, coal consumption has risen significantly in the last year (2021), driven mainly by the ever-increasing demand in fast-growing Asian countries and fostered by rising gas prices in Europe and the United States. Coal is both the largest electricity production source and the largest source of carbon dioxide emission. Coal-fired plants produce electricity by generating steam by burning coal in a boiler, but also large amounts of coal fly ash. Coal fly ash contains essential constituents for cement production, such as Ca, Si, Al, and Fe. Application of coal-fired ash to produce clinker at high doses may reduce the limestone content in the raw mix. Furthermore, coal fly ash is one of the industrial source materials utilized in the development of low-carbon cements and concretes on account of its chemical characteristics. The monitoring methodology is based fundamentally on the analysis of a set of variables (Na2Oe, Na2O, K2O, free CaO, and reactive silica content and fineness) over time. Weak relations between Na2O and K2O, and Na2Oe, and reactive silica content were found. This applied research has been done to verify previously done research. The scope of this paper is to assess the alkaline content of coal fly ash over a period of 10 years. The Na2O-equivalent of coal fly ash ranged from 0.35% to 2.53%, with an average value of 0.79%. These values should be taken into account producing concretes made with potentially reactive aggregates in order to mitigate the alkali–silica reaction (ASR).",Fly ash; Coal; Fineness; Waste management; Environmental science; Raw material; Alkali–silica reaction; Pulp and paper industry,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W4388090712,Sustainability Assessment of LC3-based Reinforced Concrete in Simulated Corrosive Semi-arid Environment of Morocco,,2023,NanoWorld Journal,https://doi.org/10.17756/nwj.2023-s2-030,https://doi.org/10.17756/nwj.2023-s2-030,"Aadil Ejbouh, Adil Ech-chebab, Sara Hassi, M. Galai, H. Benqlilou and Mohamed Ebn Touhami This study investigates the sustainability performance of local common raw clay as a supplementary cementitious material (SCM) in concrete in simulated semi-arid environment of Morocco. The service life of the underground concrete pipe is shorter in this harsh environment because of aggressive corrosive soil, and cyclical variation of temperature and humidity.",Sustainability; Arid; Environmental science; Water resource management; Geology; Ecology; Biology; Paleontology,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W2290579589,Mouse Norovirus infection promotes autophagy induction to facilitate replication but prevents final autophagosome maturation,Tanya B. O’Donnell; Jennifer Hyde; Justine D. Mintern; Jason M. Mackenzie,2016,Virology,https://doi.org/10.1016/j.virol.2016.02.018,https://doi.org/10.1016/j.virol.2016.02.018,,Autophagy; Cell biology; Biology; Autophagosome; Murine norovirus; Viral replication; Biogenesis; TFEB,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W3202405888,Intercellular transfer of mitochondrial DNA carrying metastasis-enhancing pathogenic mutations from high- to low-metastatic tumor cells and stromal cells via extracellular vesicles,Keizo Takenaga; Nobuko Koshikawa; Hiroki Nagase,2021,BMC Molecular and Cell Biology,https://doi.org/10.1186/s12860-021-00391-5,https://doi.org/10.1186/s12860-021-00391-5,"Abstract Background Mitochondrial DNA (mtDNA) carrying certain pathogenic mutations or single nucleotide variants (SNVs) enhances the invasion and metastasis of tumor cells, and some of these mutations are homoplasmic in tumor cells and even in tumor tissues. On the other hand, intercellular transfer of mitochondria and cellular components via extracellular vesicles (EVs) and tunneling nanotubes (TNTs) has recently attracted intense attention in terms of cell-to-cell communication in the tumor microenvironment. It remains unclear whether metastasis-enhancing pathogenic mutant mtDNA in tumor cells is intercellularly transferred between tumor cells and stromal cells. In this study, we investigated whether mtDNA with the NADH dehydrogenase subunit 6 ( ND6 ) G13997A pathogenic mutation in highly metastatic cells can be horizontally transferred to low-metastatic cells and stromal cells in the tumor microenvironment. Results When MitoTracker Deep Red-labeled high-metastatic Lewis lung carcinoma A11 cells carrying the ND6 G13997A mtDNA mutation were cocultured with CellLight mitochondria-GFP-labeled low-metastatic P29 cells harboring wild-type mtDNA, bidirectional transfer of red- and green-colored vesicles, probably mitochondria-related EVs, was observed in a time-dependent manner. Similarly, intercellular transfer of mitochondria-related EVs occurred between A11 cells and α-smooth muscle actin (α-SMA)-positive cancer-associated fibroblasts (CAFs, WA-mFib), macrophages (RAW264.7) and cytotoxic T cells (CTLL-2). Intercellular transfer was suppressed by inhibitors of EV release. The large and small EV fractions (L-EV and S-EV, respectively) prepared from the conditioned medium by differential ultracentrifugation both were found to contain mtDNA, although only S-EVs were efficiently incorporated into the cells. Several subpopulations had evidence of LC3-II and contained degenerated mitochondrial components in the S-EV fraction, signaling to the existence of autophagy-related S-EVs. Interestingly, the S-EV fraction contained a MitoTracker-positive subpopulation, which was inhibited by the respiration inhibitor antimycin A, indicating the presence of mitochondria with membrane potential. It was also demonstrated that mtDNA was transferred into mtDNA-less ρ 0 cells after coculture with the S-EV fraction. In syngeneic mouse subcutaneous tumors formed by a mixture of A11 and P29 cells, the mitochondria-related EVs released from A11 cells reached distantly positioned P29 cells and CAFs. Conclusions These results suggest that metastasis-enhancing pathogenic mtDNA derived from metastatic tumor cells is transferred to low-metastatic tumor cells and stromal cells via S-EVs in vitro and in the tumor microenvironment, inferring a novel mechanism of enhancement of metastatic potential during tumor progression.",Tumor microenvironment; Mitochondrial DNA; Mitochondrion; Biology; Stromal cell; Cancer cell; Intracellular; Microvesicles,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W2779019429,DEV induce autophagy via the endoplasmic reticulum stress related unfolded protein response,Haichang Yin; Lili Zhao; Xin-Jie Jiang; Siqi Li; Hong Huo; Hongyan Chen,2017,PLoS ONE,https://doi.org/10.1371/journal.pone.0189704,https://doi.org/10.1371/journal.pone.0189704,"Duck enteritis virus (DEV) can infect ducks, geese, and many other poultry species and leads to acute, septic and highly fatal infectious disease. Autophagy is an evolutionarily ancient pathway that plays an important role in many viral infections. We previously reported that DEV infection induces autophagy for its own benefit, but how this occurs remains unclear. In this study, endoplasmic reticulum (ER) stress was triggered by DEV infection, as demonstrated by the increased expression of the ER stress marker glucose-regulated protein 78 (GRP78) and the dilated morphology of the ER. Pathways associated with the unfolded protein response (UPR), including the PKR-like ER protein kinase (PERK) and inositol-requiring enzyme 1 (IRE1) pathways, but not the activating transcription factor 6 (ATF6) pathway, were activated in DEV-infected duck embryo fibroblast (DEF) cells. In addition, the knockdown of both PERK and IRE1 by small interfering RNAs (siRNAs) reduced the level of LC3-II and viral yields, which suggested that the PERK-eukaryotic initiation factor 2α (eIF2α) and IRE1-x-box protein1 (XBP1) pathways may contribute to DEV-induced autophagy. Collectively, these data offer new insight into the mechanisms of DEV -induced autophagy through activation of the ER stress-related UPR pathway.",Unfolded protein response; XBP1; Endoplasmic reticulum; ATF6; Autophagy; Protein kinase R; EIF-2 kinase; Cell biology,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W1957245446,"Sedanolide induces autophagy through the PI3K, p53 and NF-κB signaling pathways in human liver cancer cells",Shu‐Ling Hsieh; Chi-Tsai Chen; Jyh‐Jye Wang; Yu-Hao Kuo; Chien‐Chun Li; Lan-Chi Hsieh; Chih‐Chung Wu,2015,International Journal of Oncology,https://doi.org/10.3892/ijo.2015.3206,https://doi.org/10.3892/ijo.2015.3206,"Sedanolide (SN), a phthalide-like compound from celery seed oil, possesses antioxidant effects. However, the effect of SN on cell death in human liver cancer cells has yet to be determined. In this study, cell viability determination, monodansylcadaverine (MDC) fluorescent staining and immunoblot analysis were performed to determine autophagy induction and autophagy-induced protein expression changes via molecular examination after human liver cancer (J5) cells were treated with SN. Our studies demonstrate that SN suppressed J5 cell viability by inducing autophagy. Phosphoinositide 3-kinase (PI3K)-I, mammalian target of rapamycin (mTOR) and Akt protein levels decreased, whereas PI3K-III, LC3-II and Beclin-1 protein levels increased following SN treatment in J5 cells. In addition, SN treatment upregulated nuclear p53 and damage-regulated autophagy modulator (DRAM) and downregulated cytosolic p53 and Tp53-induced glycolysis and apoptosis regulator (TIGAR) expression in J5 cells. Furthermore, the cytosolic phosphorylation of inhibitor of kappa B (IκB) and nuclear p65 and the DNA-binding activity of NF-κB increased after SN treatment. These results suggest that SN induces J5 cell autophagy by regulating PI3K, p53 and NF-κB autophagy-associated signaling pathways in J5 cells.",Autophagy; PI3K/AKT/mTOR pathway; Viability assay; Biology; Cell cycle; Cell biology; Protein kinase B; Cancer cell,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W4390537276,SNX32 is a host restriction factor that degrades African swine fever virus CP204L via the RAB1B-dependent autophagy pathway,Wenping Yang; Lingxia Li; Jing Zhang; Junhuang Wu; Weifang Kang; Yue Wang; Haiyan Ding; Dan Li; Haixue Zheng,2024,Journal of Virology,https://doi.org/10.1128/jvi.01599-23,https://doi.org/10.1128/jvi.01599-23,"ABSTRACT African swine fever virus (ASFV) causes a highly contagious and deadly disease in domestic pigs and European wild boars, posing a severe threat to the global pig industry. ASFV CP204L, a highly immunogenic protein, is produced during the early stages of ASFV infection. However, the impact of CP204L protein-interacting partners on the outcome of ASFV infection is poorly understood. To accomplish this, coimmunoprecipitation and mass spectrometry analysis were conducted in ASFV-infected porcine alveolar macrophages (PAMs). We have demonstrated that sorting nexin 32 (SNX32) is a CP204L-binding protein and that CP204L interacted and colocalized with SNX32 in ASFV-infected PAMs. ASFV growth and replication were promoted by silencing SNX32 and suppressed by overexpressing SNX32. SNX32 degraded CP204L by recruiting the autophagy-related protein Ras-related protein Rab-1b (RAB1B). RAB1B overexpression inhibited ASFV replication, while knockdown of RAB1B had the opposite effect. Additionally, RAB1B, SNX32, and CP204L formed a complex upon ASFV infection. Taken together, this study demonstrates that SNX32 antagonizes ASFV growth and replication by recruiting the autophagy-related protein RAB1B. This finding extends our understanding of the interaction between ASFV CP204L and its host and provides new insights into exploring the relationship between ASFV infection and autophagy. IMPORTANCE African swine fever (ASF) is a highly contagious and acute hemorrhagic viral disease with a high mortality near 100% in domestic pigs. ASF virus (ASFV), which is the only member of the family Asfarviridae , is a dsDNA virus of great complexity and size, encoding more than 150 proteins. Currently, there are no available vaccines against ASFV. ASFV CP204L represents the most abundantly expressed viral protein early in infection and plays an important role in regulating ASFV replication. However, the mechanism by which the interaction between ASFV CP204L and host proteins affects ASFV replication remains unclear. In this study, we demonstrated that the cellular protein SNX32 interacted with CP204L and degraded CP204L by upregulating the autophagy-related protein RAB1B. In summary, this study will help us understand the interaction mechanism between CP204L and its host upon infection and provide new insights for the development of vaccines and antiviral drugs.",African swine fever virus; Biology; Virology; Autophagy; Virus; Viral replication; Host (biology); Genetics,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W2893930170,The role of autophagy in the radiosensitivity of the radioresistant human nasopharyngeal carcinoma cell line CNE-2R,Zhongguo Liang; Guoxiang Lin; Binbin Yu; Fang Su; Ling Li; Song Qu; Xiaodong Zhu,2018,Cancer Management and Research,https://doi.org/10.2147/cmar.s176536,https://doi.org/10.2147/cmar.s176536,"PURPOSE: The present study aimed to study the role of autophagy in the radiosensitivity of the radioresistant human nasopharyngeal carcinoma cell line CNE-2R. METHODS: Before being irradiated, CNE-2R cells were treated with the autophagy inhibitor chloroquine diphosphate (CDP) or the autophagy inducer rapamycin (RAPA). Microtubule-associated protein light chain 3 (LC3-II) and p62 were assessed using Western blotting analysis 48 hours after CNE-2R cells were irradiated. The percentage of apoptotic cells was assessed via flow cytometry. CNE-2R cell viability was evaluated using the Cell Counting Kit-8 (CCK8). The radiosensitivity of cells was assessed via clone formation analysis. RESULTS: The level of autophagy in CNE-2R cells improved as the radiation dose increased, reaching the maximum at a dose of 10 Gy. Autophagy was most significantly inhibited by 60 µmol/L CDP in CNE-2R cells, but was obviously enhanced by 100 nmol/L RAPA. Compared with the irradiation (IR) alone group, in the IR + CDP group, autophagy was significantly inhibited, viability was low, the rate of radiation-induced apoptosis was increased, and radiosensitivity was upregulated. In contrast, cells of the IR + RAPA group exhibited greater autophagy, higher viability, a lower rate of radiation-induced apoptosis, and downregulated radiosensitivity. CONCLUSION: The autophagy level is negatively correlated with radiosensitivity for the radio-resistant human nasopharyngeal carcinoma cell line CNE-2R.",Radiosensitivity; Nasopharyngeal carcinoma; Radioresistance; Autophagy; Apoptosis; Viability assay; Cell culture; Flow cytometry,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W4401014754,"Comprehensive Characterization of the Genetic Landscape of African Swine Fever Virus: Insights into Infection Dynamics, Immunomodulation, Virulence and Genes with Unknown Function",Dhithya Venkateswaran; Anwesha Prakash; Quynh Anh Nguyen; Muhammad Salman; Roypim Suntisukwattana; Waranya Atthaapa; Angkana Tantituvanont; Hongyao Lin; Tapanut Songkasupa; Dachrit Nilubol,2024,Animals,https://doi.org/10.3390/ani14152187,https://doi.org/10.3390/ani14152187,"African Swine Fever (ASF) is a lethal contagious hemorrhagic viral disease affecting the swine population. The causative agent is African Swine Fever Virus (ASFV). There is no treatment or commercial vaccine available at present. This virus poses a significant threat to the global swine industry and economy, with 100% mortality rate in acute cases. ASFV transmission occurs through both direct and indirect contact, with control measures limited to early detection, isolation, and culling of infected pigs. ASFV exhibits a complex genomic structure and encodes for more than 50 structural and 100 non-structural proteins and has 150 to 167 open reading frames (ORFs). While many of the proteins are non-essential for viral replication, they play crucial roles in mediating with the host to ensure longevity and transmission of virus in the host. The dynamic nature of ASFV research necessitates constant updates, with ongoing exploration of various genes and their functions, vaccine development, and other ASF-related domains. This comprehensive review aims to elucidate the structural and functional roles of both newly discovered and previously recorded genes involved in distinct stages of ASFV infection and immunomodulation. Additionally, the review discusses the virulence genes and genes with unknown functions, and proposes future interventions.",African swine fever virus; Biology; ORFS; Gene; Virulence; Virus; Virology; Culling,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W2974802755,The Antitumor Potential of Extract of the Oak Bracket Medicinal Mushroom Inonotus baumii in SMMC-7721 Tumor Cells,Yue Yang; Pingya He; Ning Li,2019,Evidence-based Complementary and Alternative Medicine,https://doi.org/10.1155/2019/1242784,https://doi.org/10.1155/2019/1242784,"Inonotus baumii , a traditional medicinal mushroom, has been historically used in China and other countries of East Asia for the treatment of various diseases. The aim of this study is to investigate the antitumor activity of the extract of I. baumii (EIB) against hepatocellular carcinoma and the possible mechanism involved. The MTT assay was used to evaluate the proliferative activity of SMMC-7721 cells treated with EIB. Hoechst 33258 and JC-1 staining were used to determine nuclear morphological changes and mitochondrial membrane potential, respectively. Flow cytometry analysis indicated that EIB blocked the cell cycle at the S phase and induced significant apoptosis. EIB increased the protein expression of Bax, cytochrome c, cleaved caspase-3, and decreased Bcl-2 in SMMC-7721. Moreover, EIB induced autophagy, indicated by the increase of autophagy-related protein expression of LC3-II and decrease of p62, and the AMPK/mTOR/ULK1 pathway was involved in the autophagic cell death. In vivo , EIB was found to strongly inhibit the growth of tumors in BALB/c nude mice. Our results indicated that I. baumii might be a potential natural therapeutic agent for liver cancer, as it could induce apoptosis and autophagy in HCC cells.",Mushroom; Chemistry; Traditional medicine; Inonotus obliquus; Medicine; Food science,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W2310369482,Angiotensin II type 1 receptor blocker telmisartan induces apoptosis and autophagy in adult T‐cell leukemia cells,Tomohiro Kozako; Shuhei Soeda; Shuhei Soeda; Makoto Yoshimitsu; Naomichi Arima; Ayako Kuroki; Shinya Hirata; Hiroaki Tanaka; Osamu Imakyure; Nanako Tone; Shin‐ichiro Honda; Shinji Soeda; Shinji Soeda,2016,FEBS Open Bio,https://doi.org/10.1002/2211-5463.12055,https://doi.org/10.1002/2211-5463.12055,"Adult T-cell leukemia/lymphoma (ATL), an aggressive T-cell malignancy that develops after long-term infection with human T-cell leukemia virus (HTLV-1), requires new treatments. Drug repositioning, reuse of a drug previously approved for the treatment of another condition to treat ATL, offers the possibility of reduced time and risk. Among clinically available angiotensin II receptor blockers, telmisartan is well known for its unique ability to activate peroxisome proliferator-activated receptor-γ, which plays various roles in lipid metabolism, cellular differentiation, and apoptosis. Here, telmisartan reduced cell viability and enhanced apoptotic cells via caspase activation in ex vivo peripheral blood monocytes from asymptomatic HTLV-1 carriers (ACs) or via caspase-independent cell death in acute-type ATL, which has a poor prognosis. Telmisartan also induced significant growth inhibition and apoptosis in leukemia cell lines via caspase activation, whereas other angiotensin II receptor blockers did not induce cell death. Interestingly, telmisartan increased the LC3-II-enriched protein fraction, indicating autophagosome accumulation and autophagy. Thus, telmisartan simultaneously caused caspase activation and autophagy. A hypertension medication with antiproliferation effects on primary and leukemia cells is intriguing. Patients with an early diagnosis of ATL are generally monitored until the disease progresses; thus, suppression of progression from AC and indolent ATL to acute ATL is important. Our results suggest that telmisartan is highly effective against primary cells and leukemia cell lines in caspase-dependent and -independent manners, and its clinical use may suppress acute transformation and improve prognosis of patients with this mortal disease. This is the first report demonstrating a cell growth-inhibitory effect of telmisartan in fresh peripheral blood mononuclear cells from leukemia patients.",Telmisartan; Autophagy; T-cell leukemia; Cancer research; Leukemia; Programmed cell death; Apoptosis; Angiotensin receptor,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W4211093779,Melioidosis,W. Joost Wiersinga; Harjeet Singh Virk; Alfredo G. Torres; Bart J. Currie; Sharon J. Peacock; David A. B. Dance; Direk Limmathurotsakul,2018,Nature Reviews Disease Primers,https://doi.org/10.1038/nrdp.2017.107,https://doi.org/10.1038/nrdp.2017.107,,Melioidosis; Burkholderia pseudomallei; Immunology; Medicine; Etiology; Pathogen; Disease; Immune system,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W2799669752,In vitro assessment of cytotoxic activities of Lachesis muta muta snake venom,Stephanie Stransky; Fernanda Costal-Oliveira; Letícia Lopes-de-Souza; Clara Guerra-Duarte; Carlos Chávez-Olórtegui; Vania Braga,2018,PLoS neglected tropical diseases,https://doi.org/10.1371/journal.pntd.0006427,https://doi.org/10.1371/journal.pntd.0006427,"Envenomation by the bushmaster snake Lachesis muta muta is considered severe, characterized by local effects including necrosis, the main cause of permanent disability. However, cellular mechanisms related to cell death and tissue destruction, triggered by snake venoms, are poorly explored. The purpose of this study was to investigate the cytotoxic effect caused by L. m. muta venom in normal human keratinocytes and to identify the cellular processes involved in in cellulo envenomation. In order to investigate venom effect on different cell types, Alamar Blue assay was performed to quantify levels of cellular metabolism as a readout of cell viability. Apoptosis, necrosis and changes in mitochondrial membrane potential were evaluated by flow cytometry, while induction of autophagy was assessed by expression of GFP-LC3 and analyzed using fluorescence microscopy. The cytotoxic potential of the venom is shown by reduced cell viability in a concentration-dependent manner. It was also observed the sequential appearance of cells undergoing autophagy (by 6 hours), apoptosis and necrosis (12 and 24 hours). Morphologically, incubation with L. m. muta venom led to a significant cellular retraction and formation of cellular aggregates. These results indicate that L. m. muta venom is cytotoxic to normal human keratinocytes and other cell lines, and this toxicity involves the integration of distinct modes of cell death. Autophagy as a cell death mechanism, in addition to apoptosis and necrosis, can help to unravel cellular pathways and mechanisms triggered by the venom. Understanding the mechanisms that underlie cellular damage and tissue destruction will be useful in the development of alternative therapies against snakebites.",Biology; Apoptosis; Programmed cell death; Necrosis; Viability assay; Cell biology; Autophagy; Flow cytometry,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W3189273443,Energy and CO2 emission assessments of alkali-activated concrete and Ordinary Portland Cement concrete: A comparative analysis of different grades of concrete,Ali Alsalman; Lateef N. Assi; Rahman S. Kareem; Kealy Carter; Paul Ziehl,2021,Cleaner Environmental Systems,https://doi.org/10.1016/j.cesys.2021.100047,https://doi.org/10.1016/j.cesys.2021.100047,"Research has shown that alkali-activated concrete (AAC) is comparable to ordinary Portland cement concrete (OPCC) in terms of mechanical properties and may offer ecological benefits compared to OPCC. This study evaluates the energy and emission of AAC and OPCC across different classifications of concrete compressive strength (40, 60, and 100 ​MPa). Analysis indicates that the selection of constituent materials can substantially affect the energy and emission of AAC and OPCC. Ordinary Portland cement (OPC) is the principal contributor to the energy and emission of OPCC, accounting for 80% of energy and 91% of emissions of OPCC. The activating solution, meanwhile, is the main contributor to the energy and CO2 emission of AAC. Normal strength AAC (40 ​MPa) shows 46% less energy and 73% less CO2 emission than OPCC. However, high-strength AAC (60 ​MPa), using metakaolin as a base material, experiences higher energy (8%) than OPCC yet the emission is 40% less than OPCC. A substitution of fly ash for metakaolin results in superior efficiency of AAC compared to OPCC. Two mixtures of ultra-high-strength AAC (100 ​MPa) result in contradictory findings. One mixture with a sodium hydroxide and silica fume activating solution shows 5% and 30% less energy and CO2 emission, while the other mixture with a sodium hydroxide and sodium silicate activating mixture is less efficient than OPCC.",Metakaolin; Portland cement; Silica fume; Fly ash; Materials science; Sodium silicate; Compressive strength; Sodium hydroxide,OpenAlex_String2_Binders,OpenAlex
https://openalex.org/W3198399895,"A review on phytochemicals, pharmacological activities, drug interactions, and associated toxicities of licorice ( Glycyrrhiza sp.)",Islam Husain; Kiran Bala; Ikhlas A. Khan; Shabana I. Khan,2021,Food Frontiers,https://doi.org/10.1002/fft2.110,https://doi.org/10.1002/fft2.110,"Abstract Since the beginning, human beings have consistently been using plants and their components for the prevention and treatment of various ailments. However, in the last few decades, plant‐based medicines and health supplements are gaining more acceptability and rapid popularity. Licorice ( Glycyrrhiza sp.) is a terrestrial herb belonging to the family Fabaceae and primarily cultivated in European, Middle Eastern, and South Asian countries. Ethnomedicinal uses of licorice have frequently been described in the world's renowned medical systems, including Ayurveda, Unani, Chinese, Korean, Japanese, African, and European traditional medical systems. To date, 30 species of licorice are known, and among them, G . glabra , G . inflata , and G . uralensis are significantly explored for nutritional and pharmacological benefits. The wide range of commercially available products, including herbal preparations, health supplements, cosmetics, and food and feeds preparations use licorice as active ingredient. Glabridin, licochalcone A, glycyrrhizin, and 18‐glycyrrhetinic acid are the notable phytochemicals isolated from licorice and immensely explored for biological and pharmacological activities. Nevertheless, the excessive intake of licorice has also been associated with a wide spectrum of adverse effects on human health. Among them, several are reported to be mediated by modulation of drug‐metabolizing cytochrome P‐450 enzymes. In the present review, we provide a comprehensive description of the current knowledge of licorice, including historical development, phytoconstituents, species‐specific marker metabolites, herb–drug interaction, pharmacological uses, food additive application, and toxicities. We believe this review will provide excellent information to physicians, researchers, and personnel of different scientific regulatory bodies.",Glycyrrhiza; Traditional medicine; Glycyrrhizin; Glycyrrhiza uralensis; Herb; Drug; Health benefits; Medicine,OpenAlex_String2_Binders,OpenAlex
